id,timestamp,full_sq,life_sq,floor,state,max_floor,material,build_year,num_room,kitch_sq,full_all,sub_area,price_doc
29514,2015-04-30,61,38.0,2.0,2.0,14.0,1.0,1991.0,3.0,8.0,145088,Birjulevo Zapadnoe,8500000
21036,2014-07-23,44,27.0,2.0,2.0,5.0,1.0,1972.0,2.0,5.0,17236,Poselenie Voronovskoe,3250000
23606,2014-10-15,32,19.0,5.0,2.0,9.0,1.0,1967.0,1.0,6.0,100846,Dmitrovskoe,5300000
5899,2013-02-04,79,79.0,13.0,,,,,,,7341,Poselenie Moskovskij,5571245
20340,2014-06-28,36,22.0,1.0,3.0,9.0,5.0,1963.0,2.0,7.0,31167,Kuz'minki,6200000
13368,2013-12-24,39,,6.0,1.0,17.0,1.0,,1.0,1.0,247469,Nekrasovka,4214650
27895,2015-02-13,38,20.0,5.0,3.0,12.0,1.0,1999.0,1.0,8.0,102618,Juzhnoe Butovo,5950000
16718,2014-03-29,45,30.0,17.0,1.0,25.0,4.0,2013.0,3.0,6.0,13890,Poselenie Sosenskoe,4700000
21055,2014-07-23,32,20.0,5.0,2.0,5.0,1.0,1966.0,1.0,5.0,101982,Tekstil'shhiki,4600000
21320,2014-08-06,41,19.0,17.0,3.0,17.0,1.0,2010.0,1.0,8.0,83844,Obruchevskoe,3000000
22963,2014-09-26,32,20.0,5.0,2.0,5.0,1.0,1964.0,1.0,5.0,1452550,Bogorodskoe,4800000
6928,2013-04-01,28,15.0,4.0,,,,,,,101982,Tekstil'shhiki,4300000
29823,2015-05-20,43,28.0,4.0,2.0,4.0,2.0,1964.0,2.0,6.0,55125,Babushkinskoe,3600000
24955,2014-11-19,54,,12.0,,17.0,1.0,2014.0,1.0,1.0,112221,Chertanovo Juzhnoe,4991820
10709,2013-09-24,43,39.0,2.0,1.0,1.0,1.0,2016.0,1.0,1.0,21155,Mitino,6294780
18824,2014-05-23,34,19.0,5.0,2.0,16.0,1.0,1979.0,1.0,9.0,123280,Taganskoe,8266000
24440,2014-11-07,45,28.0,5.0,2.0,9.0,1.0,1966.0,2.0,7.0,96959,Levoberezhnoe,7850000
12434,2013-11-25,34,13.0,13.0,,13.0,1.0,1976.0,1.0,6.0,118843,Prospekt Vernadskogo,7100000
6758,2013-03-25,57,33.0,3.0,,,,,,,156377,Strogino,4850000
11875,2013-11-06,37,17.0,2.0,,14.0,1.0,2008.0,1.0,8.0,102618,Juzhnoe Butovo,5200000
16495,2014-03-25,57,40.0,2.0,2.0,9.0,2.0,1959.0,3.0,6.0,85083,Sokolinaja Gora,9900000
13775,2014-01-15,25,13.0,9.0,2.0,9.0,1.0,1978.0,1.0,6.0,155427,Horoshevo-Mnevniki,2000000
28033,2015-02-21,38,38.0,15.0,1.0,17.0,1.0,0.0,1.0,1.0,17790,Poselenie Vnukovskoe,5598652
96,2011-10-11,54,37.0,4.0,,,,,,,75377,Hamovniki,12900000
14633,2014-02-05,35,20.0,12.0,3.0,9.0,5.0,1969.0,1.0,9.0,145576,Caricyno,5200000
22607,2014-09-17,55,37.0,2.0,2.0,5.0,1.0,1966.0,3.0,5.0,145576,Caricyno,7800000
11092,2013-10-08,43,29.0,4.0,2.0,9.0,2.0,1965.0,2.0,5.0,101982,Tekstil'shhiki,6250000
10070,2013-08-26,37,37.0,10.0,,,,,,,116742,Tverskoe,6786000
9010,2013-07-08,37,19.0,6.0,2.0,17.0,1.0,2001.0,1.0,6.0,81887,Hovrino,6500000
3617,2012-09-13,92,,4.0,,,,,,,7341,Poselenie Moskovskij,6896958
11702,2013-10-30,89,48.0,9.0,2.0,18.0,2.0,2010.0,2.0,14.0,73007,Begovoe,6800000
16788,2014-04-01,38,22.0,5.0,2.0,9.0,1.0,1962.0,2.0,7.0,139322,Severnoe Izmajlovo,6000000
28152,2015-03-02,42,20.0,10.0,2.0,12.0,1.0,1976.0,1.0,8.0,68630,Lianozovo,6400000
6053,2013-02-15,42,42.0,5.0,,,,,,,13890,Poselenie Sosenskoe,3444000
20920,2014-07-16,62,62.0,21.0,1.0,24.0,4.0,0.0,2.0,0.0,17790,Poselenie Vnukovskoe,7491155
10803,2013-09-27,76,45.0,16.0,,17.0,1.0,1992.0,3.0,10.0,21155,Mitino,10700000
18299,2014-05-11,79,79.0,7.0,1.0,17.0,1.0,0.0,3.0,14.0,125111,Solncevo,6856978
20212,2014-06-26,74,49.0,2.0,3.0,5.0,2.0,1958.0,3.0,8.0,166803,Shhukino,12600000
19371,2014-06-05,62,38.0,9.0,2.0,9.0,1.0,1973.0,3.0,8.0,112221,Chertanovo Juzhnoe,5200000
17160,2014-04-08,90,62.0,3.0,,14.0,1.0,2002.0,4.0,10.0,89971,Ljublino,13800000
27052,2014-12-23,61,61.0,22.0,1.0,22.0,1.0,2015.0,2.0,1.0,115352,Nagornoe,14511258
26073,2014-12-09,48,1.0,9.0,1.0,12.0,1.0,2014.0,1.0,1.0,13890,Poselenie Sosenskoe,5948640
21275,2014-08-04,48,29.0,3.0,2.0,5.0,2.0,1960.0,2.0,5.0,1362363,Akademicheskoe,7000000
20152,2014-06-25,59,44.0,8.0,2.0,9.0,1.0,1969.0,3.0,5.0,53786,Severnoe Tushino,8600000
15642,2014-03-03,45,29.0,3.0,3.0,9.0,1.0,1967.0,2.0,6.0,31167,Kuz'minki,7000000
28772,2015-04-01,75,42.0,13.0,2.0,17.0,1.0,2013.0,3.0,11.0,17790,Poselenie Vnukovskoe,5163960
18711,2014-05-21,33,33.0,12.0,1.0,25.0,6.0,2013.0,1.0,6.0,13890,Poselenie Sosenskoe,2856000
7462,2013-04-19,146,97.0,13.0,,,,,,,123280,Taganskoe,25000000
26190,2014-12-10,44,27.0,2.0,3.0,9.0,1.0,1976.0,2.0,6.0,104410,Veshnjaki,2000000
14929,2014-02-12,54,29.0,2.0,3.0,14.0,1.0,2004.0,2.0,8.0,32071,Staroe Krjukovo,2126000
11345,2013-10-18,38,37.0,2.0,1.0,17.0,1.0,2015.0,1.0,7.0,247469,Nekrasovka,4033260
14577,2014-02-04,60,,24.0,,25.0,1.0,,2.0,1.0,7341,Poselenie Moskovskij,5450865
18385,2014-05-13,32,16.0,11.0,2.0,12.0,1.0,1972.0,1.0,7.0,61039,Ramenki,6900000
20503,2014-07-01,33,18.0,8.0,3.0,9.0,1.0,1971.0,1.0,6.0,41504,Beskudnikovskoe,5575000
28095,2015-02-26,30,17.0,1.0,3.0,5.0,1.0,1966.0,1.0,5.0,89467,Fili Davydkovo,5700000
20626,2014-07-07,41,20.0,10.0,3.0,12.0,1.0,1979.0,1.0,8.0,53786,Severnoe Tushino,7650000
26734,2014-12-18,39,22.0,5.0,2.0,14.0,1.0,1977.0,2.0,6.0,61396,Otradnoe,7650000
18845,2014-05-24,32,16.0,1.0,2.0,9.0,1.0,1969.0,1.0,7.0,125354,Chertanovo Severnoe,5200000
13773,2014-01-15,30,18.0,1.0,3.0,5.0,2.0,1962.0,1.0,5.0,19940,Nizhegorodskoe,4440000
27961,2015-02-18,59,32.0,8.0,2.0,22.0,5.0,2000.0,2.0,10.0,81887,Hovrino,3000000
19624,2014-06-11,58,30.0,4.0,3.0,9.0,1.0,2004.0,2.0,11.0,102828,Kosino-Uhtomskoe,8500000
22290,2014-09-08,46,18.0,3.0,3.0,15.0,2.0,1971.0,1.0,8.0,145576,Caricyno,3000000
15254,2014-02-20,48,31.0,3.0,2.0,15.0,1.0,1972.0,2.0,9.0,80917,Marfino,7150000
29640,2015-05-11,43,28.0,1.0,3.0,5.0,2.0,1969.0,2.0,6.0,39873,Poselenie Shherbinka,3950000
19538,2014-06-10,46,17.0,23.0,3.0,24.0,1.0,2004.0,1.0,9.0,89971,Ljublino,6400000
26586,2014-12-16,38,18.0,6.0,4.0,17.0,1.0,2011.0,1.0,7.0,111023,Ochakovo-Matveevskoe,4235000
11593,2013-10-26,56,39.0,2.0,2.0,5.0,2.0,1964.0,3.0,5.0,122862,Izmajlovo,7800000
23888,2014-10-23,60,,16.0,,20.0,1.0,,2.0,1.0,17790,Poselenie Vnukovskoe,8078545
25401,2014-11-27,63,33.0,11.0,2.0,14.0,1.0,2007.0,2.0,12.0,111023,Ochakovo-Matveevskoe,8550000
22916,2014-09-25,43,26.0,1.0,2.0,5.0,5.0,1958.0,2.0,6.0,89467,Fili Davydkovo,7500000
8610,2013-06-20,40,,3.0,,,,,,,247469,Nekrasovka,4112800
18372,2014-05-13,51,30.0,14.0,3.0,17.0,1.0,1990.0,2.0,8.0,43795,Pechatniki,8500000
22226,2014-09-04,34,17.0,6.0,2.0,12.0,5.0,1969.0,1.0,10.0,72131,Novogireevo,6250000
796,2012-01-13,34,16.0,3.0,,,,,,,101982,Tekstil'shhiki,5000000
27485,2015-01-23,75,40.0,4.0,,21.0,4.0,2014.0,2.0,11.0,61039,Ramenki,11136250
12524,2013-11-26,54,32.0,13.0,2.0,17.0,1.0,1990.0,2.0,9.0,165727,Mar'ino,2000000
29132,2015-04-15,55,55.0,14.0,1.0,17.0,1.0,2017.0,2.0,12.0,112804,Filevskij Park,11382878
28190,2015-03-03,50,22.0,15.0,3.0,17.0,4.0,2001.0,1.0,13.0,942118,Kurkino,11500000
21304,2014-08-05,54,32.0,11.0,2.0,17.0,2.0,2012.0,2.0,8.0,247469,Nekrasovka,5414200
27708,2015-02-04,57,33.0,16.0,2.0,17.0,1.0,1983.0,2.0,10.0,61396,Otradnoe,10850000
21704,2014-08-20,54,32.0,10.0,3.0,16.0,1.0,1977.0,2.0,9.0,68630,Lianozovo,8750000
19143,2014-05-30,39,23.0,3.0,3.0,14.0,1.0,1969.0,2.0,6.0,60315,Severnoe Medvedkovo,7600000
14488,2014-02-03,63,43.0,2.0,2.0,12.0,1.0,1972.0,3.0,7.0,1362363,Akademicheskoe,10000000
28704,2015-03-30,60,,7.0,1.0,20.0,1.0,0.0,2.0,1.0,17790,Poselenie Vnukovskoe,8000000
15585,2014-03-01,74,46.0,1.0,3.0,17.0,1.0,1985.0,3.0,10.0,67710,Krylatskoe,13150000
14104,2014-01-24,65,35.0,1.0,1.0,1.0,1.0,2014.0,1.0,1.0,12061,Poselenie Krasnopahorskoe,3846149
21698,2014-08-20,60,33.0,16.0,4.0,17.0,1.0,2008.0,2.0,12.0,7341,Poselenie Moskovskij,8100000
17776,2014-04-23,61,36.0,3.0,,0.0,1.0,0.0,2.0,0.0,13890,Poselenie Sosenskoe,7284195
21930,2014-08-27,87,87.0,5.0,1.0,9.0,1.0,2014.0,3.0,1.0,221709,Krjukovo,8642700
27310,2015-01-15,48,48.0,5.0,1.0,16.0,6.0,2015.0,1.0,0.0,7341,Poselenie Moskovskij,6398297
14618,2014-02-05,76,41.0,8.0,4.0,16.0,4.0,2006.0,2.0,11.0,142462,Mozhajskoe,15500000
168,2011-10-20,38,20.0,12.0,,,,,,,102618,Juzhnoe Butovo,3000000
29227,2015-04-18,53,32.0,16.0,3.0,17.0,1.0,1994.0,2.0,9.0,91100,Donskoe,10750000
9464,2013-07-26,38,21.0,3.0,2.0,12.0,5.0,1968.0,1.0,7.0,57405,Preobrazhenskoe,6450000
29641,2015-05-11,35,19.0,3.0,3.0,12.0,5.0,1968.0,1.0,9.0,76284,Nagatinskij Zaton,7600000
27861,2015-02-11,60,42.0,6.0,3.0,9.0,1.0,1967.0,3.0,6.0,123000,Kon'kovo,10000000
25613,2014-12-02,36,19.0,6.0,2.0,12.0,1.0,1971.0,1.0,10.0,111023,Ochakovo-Matveevskoe,2500000
16345,2014-03-21,111,,2.0,1.0,10.0,4.0,2014.0,3.0,10.0,143661,Troickij okrug,10672302
16316,2014-03-21,53,32.0,14.0,3.0,16.0,1.0,1975.0,2.0,9.0,77878,Orehovo-Borisovo Severnoe,8300000
5579,2012-12-30,40,,4.0,,,,,,,247469,Nekrasovka,4160000
19935,2014-06-21,84,52.0,8.0,2.0,14.0,1.0,2005.0,3.0,10.0,87713,Zapadnoe Degunino,1000000
17058,2014-04-07,61,37.0,5.0,2.0,9.0,1.0,1975.0,3.0,8.0,73148,Vojkovskoe,11000000
17398,2014-04-15,39,19.0,17.0,3.0,17.0,1.0,1992.0,1.0,8.0,165727,Mar'ino,6300000
15335,2014-02-24,76,38.0,9.0,1.0,30.0,4.0,2010.0,2.0,14.0,76670,Zjuzino,14814988
16442,2014-03-24,42,24.0,4.0,3.0,8.0,2.0,1959.0,2.0,4.0,101708,Juzhnoportovoe,8800000
27706,2015-02-04,45,28.0,12.0,2.0,14.0,5.0,1971.0,2.0,6.0,72131,Novogireevo,6800000
27193,2014-12-29,30,20.0,1.0,2.0,9.0,5.0,1962.0,1.0,4.0,85083,Sokolinaja Gora,5400000
6387,2013-03-09,38,19.0,4.0,,,,,,,100846,Dmitrovskoe,5700000
30320,2015-06-18,47,1.0,8.0,1.0,1.0,1.0,2016.0,1.0,1.0,112804,Filevskij Park,9475779
18028,2014-04-29,66,37.0,2.0,2.0,5.0,2.0,1954.0,2.0,8.0,78507,Kuncevo,9800000
14256,2014-01-28,35,14.0,1.0,2.0,17.0,1.0,1991.0,1.0,1.0,132349,Novo-Peredelkino,5000000
23574,2014-10-15,35,18.0,1.0,2.0,5.0,2.0,1951.0,1.0,8.0,101708,Juzhnoportovoe,9200000
374,2011-11-16,54,36.0,1.0,,,,,,,157010,Ivanovskoe,999000
17279,2014-04-11,41,17.0,2.0,3.0,17.0,1.0,2008.0,1.0,10.0,7341,Poselenie Moskovskij,5700000
30114,2015-06-04,53,,3.0,1.0,0.0,1.0,0.0,2.0,1.0,8384,Poselenie Novofedorovskoe,3175380
9442,2013-07-25,35,17.0,1.0,,,,,,,1452550,Bogorodskoe,5450000
15785,2014-03-06,38,19.0,2.0,3.0,16.0,1.0,1985.0,1.0,9.0,81980,Jaroslavskoe,6300000
21072,2014-07-24,24,12.0,4.0,3.0,9.0,1.0,1977.0,1.0,5.0,94564,Golovinskoe,3000000
25855,2014-12-05,51,30.0,14.0,3.0,14.0,1.0,2002.0,2.0,9.0,165727,Mar'ino,2000000
18803,2014-05-23,57,57.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,87713,Zapadnoe Degunino,6786799
12440,2013-11-25,65,43.0,12.0,,12.0,1.0,1972.0,3.0,7.0,1362363,Akademicheskoe,10400000
11622,2013-10-28,76,45.0,9.0,,16.0,1.0,1982.0,3.0,10.0,76284,Nagatinskij Zaton,11600000
20694,2014-07-09,82,48.0,6.0,1.0,17.0,1.0,2015.0,3.0,1.0,9553,Poselenie Voskresenskoe,9007230
10493,2013-09-13,30,18.0,2.0,3.0,5.0,2.0,1963.0,1.0,4.0,101982,Tekstil'shhiki,5200000
9096,2013-07-10,63,,16.0,,,,,,,247469,Nekrasovka,5350326
24600,2014-11-12,41,41.0,10.0,1.0,1.0,1.0,2014.0,1.0,1.0,178473,Pokrovskoe Streshnevo,9318400
27839,2015-02-10,40,20.0,5.0,2.0,14.0,1.0,1985.0,1.0,8.0,77878,Orehovo-Borisovo Severnoe,6500000
21425,2014-08-11,34,18.0,2.0,3.0,16.0,5.0,1988.0,1.0,9.0,78810,Koptevo,6100000
18607,2014-05-19,85,52.0,4.0,1.0,24.0,1.0,2005.0,3.0,9.0,78616,Severnoe Butovo,9600000
18758,2014-05-22,63,44.0,7.0,3.0,12.0,1.0,1979.0,3.0,6.0,156377,Strogino,11550000
22851,2014-09-24,75,75.0,7.0,1.0,21.0,1.0,2017.0,2.0,1.0,61039,Ramenki,12547940
1326,2012-02-25,80,,13.0,,,,,,,122862,Izmajlovo,13971328
12491,2013-11-26,42,29.0,1.0,2.0,5.0,2.0,1961.0,2.0,4.0,96959,Levoberezhnoe,4800000
7950,2013-05-16,59,,3.0,,,,,,,13890,Poselenie Sosenskoe,4600320
13187,2013-12-17,82,55.0,3.0,2.0,5.0,2.0,1937.0,3.0,11.0,101708,Juzhnoportovoe,11200000
13731,2014-01-15,39,23.0,2.0,3.0,14.0,1.0,1966.0,2.0,5.0,139322,Severnoe Izmajlovo,7200000
12556,2013-11-27,31,18.0,2.0,3.0,5.0,2.0,1967.0,1.0,5.0,79576,Losinoostrovskoe,4700000
26725,2014-12-18,56,42.0,2.0,2.0,5.0,2.0,1960.0,3.0,5.0,57107,Timirjazevskoe,8700000
23106,2014-09-30,34,20.0,7.0,3.0,9.0,1.0,1972.0,1.0,6.0,112221,Chertanovo Juzhnoe,5700000
15800,2014-03-06,32,18.0,9.0,2.0,9.0,1.0,1970.0,1.0,6.0,157010,Ivanovskoe,5200000
24636,2014-11-12,62,31.0,12.0,3.0,22.0,4.0,2013.0,2.0,11.0,1716730,Birjulevo Vostochnoe,5790000
28274,2015-03-10,102,,3.0,1.0,17.0,1.0,,3.0,1.0,13890,Poselenie Sosenskoe,8286072
26620,2014-12-16,67,46.0,7.0,2.0,14.0,1.0,1982.0,3.0,8.0,155572,Butyrskoe,10800000
23308,2014-10-06,21,13.0,8.0,3.0,9.0,2.0,1975.0,1.0,3.0,142462,Mozhajskoe,4400000
11600,2013-10-28,63,36.0,14.0,1.0,15.0,4.0,2013.0,2.0,1.0,9553,Poselenie Voskresenskoe,6329375
11094,2013-10-08,62,38.0,6.0,3.0,9.0,1.0,1971.0,3.0,8.0,89971,Ljublino,2000000
24836,2014-11-17,50,30.0,10.0,3.0,17.0,1.0,1985.0,2.0,8.0,85721,Brateevo,8200000
19684,2014-06-16,53,30.0,12.0,3.0,12.0,1.0,1975.0,2.0,8.0,157010,Ivanovskoe,8600000
18818,2014-05-23,43,19.0,10.0,3.0,12.0,2.0,1975.0,1.0,12.0,1100773,Ajeroport,8000000
18647,2014-05-20,41,17.0,20.0,4.0,22.0,5.0,1984.0,1.0,10.0,178264,Jasenevo,8800000
12659,2013-11-29,37,,16.0,1.0,17.0,1.0,2013.0,1.0,1.0,101982,Tekstil'shhiki,4138020
10092,2013-08-27,37,16.0,8.0,33.0,12.0,1.0,20052009.0,1.0,9.0,130396,Cheremushki,9000000
28979,2015-04-08,40,40.0,4.0,1.0,17.0,1.0,2015.0,1.0,10.0,39873,Poselenie Shherbinka,3399371
29483,2015-04-29,48,,12.0,1.0,16.0,1.0,2015.0,1.0,1.0,17790,Poselenie Vnukovskoe,6494997
15163,2014-02-18,62,39.0,4.0,2.0,9.0,1.0,1973.0,3.0,8.0,105663,Juzhnoe Tushino,8400000
23000,2014-09-27,54,27.0,5.0,,5.0,1.0,1989.0,2.0,8.0,143661,Troickij okrug,5000000
16598,2014-03-27,38,23.0,3.0,2.0,9.0,1.0,1964.0,2.0,7.0,27992,Juzhnoe Medvedkovo,6000000
21429,2014-08-12,63,63.0,6.0,1.0,17.0,1.0,0.0,2.0,1.0,17790,Poselenie Vnukovskoe,7251422
21585,2014-08-16,59,34.0,9.0,4.0,14.0,1.0,1995.0,2.0,10.0,165727,Mar'ino,11650000
26969,2014-12-20,44,29.0,3.0,3.0,5.0,1.0,1962.0,3.0,5.0,65972,Ostankinskoe,8800000
23213,2014-10-02,59,43.0,3.0,2.0,5.0,5.0,1961.0,3.0,5.0,12327,Gol'janovo,7600000
19264,2014-06-03,30,19.0,1.0,3.0,5.0,1.0,1959.0,1.0,6.0,65972,Ostankinskoe,5700000
5463,2012-12-25,76,,3.0,,,,,,,39873,Poselenie Shherbinka,5215415
20549,2014-07-03,36,36.0,11.0,3.0,14.0,1.0,1992.0,1.0,7.0,221709,Krjukovo,5100000
27827,2015-02-10,36,21.0,6.0,,9.0,1.0,1978.0,1.0,6.0,86206,Bibirevo,5950000
19527,2014-06-09,79,51.0,7.0,2.0,17.0,1.0,2012.0,3.0,10.0,17790,Poselenie Vnukovskoe,3654400
13663,2014-01-13,61,,20.0,1.0,25.0,4.0,2015.0,2.0,0.0,21155,Mitino,9805259
11000,2013-10-04,63,43.0,4.0,2.0,9.0,1.0,1978.0,3.0,6.0,178264,Jasenevo,9100000
26060,2014-12-09,38,19.0,7.0,2.0,17.0,1.0,1997.0,1.0,8.0,91100,Donskoe,6800000
14617,2014-02-05,135,,3.0,,3.0,4.0,,4.0,1.0,143661,Troickij okrug,12080087
27018,2014-12-21,45,27.0,5.0,3.0,9.0,1.0,1971.0,2.0,6.0,104410,Veshnjaki,7650000
20421,2014-06-30,53,28.0,7.0,3.0,16.0,5.0,1979.0,2.0,11.0,123000,Kon'kovo,9200000
22125,2014-09-02,44,30.0,4.0,2.0,5.0,2.0,1960.0,2.0,5.0,102590,Danilovskoe,6800000
11660,2013-10-29,77,52.0,5.0,3.0,5.0,5.0,1957.0,3.0,9.0,1362363,Akademicheskoe,12750000
8346,2013-06-05,63,36.0,8.0,,,,,,,9553,Poselenie Voskresenskoe,5835375
17765,2014-04-23,47,30.0,8.0,2.0,12.0,6.0,1979.0,2.0,6.0,1285626,Vnukovo,1100000
22151,2014-09-02,57,31.0,10.0,,14.0,2.0,1977.0,2.0,7.0,142243,Lefortovo,12000000
21128,2014-07-28,68,47.0,10.0,2.0,16.0,5.0,1978.0,3.0,7.0,83369,Rjazanskij,2000000
29806,2015-05-19,52,30.0,3.0,2.0,14.0,1.0,1989.0,2.0,8.0,221709,Krjukovo,6550000
11205,2013-10-14,79,41.0,8.0,,0.0,4.0,0.0,3.0,0.0,9553,Poselenie Voskresenskoe,8136480
22167,2014-09-03,74,45.0,2.0,3.0,17.0,1.0,1986.0,3.0,10.0,48439,Zjablikovo,11200000
18937,2014-05-27,41,27.0,4.0,3.0,5.0,2.0,1966.0,2.0,5.0,72131,Novogireevo,6500000
14368,2014-01-30,33,33.0,8.0,3.0,25.0,2.0,2013.0,1.0,6.0,13890,Poselenie Sosenskoe,2856000
21633,2014-08-19,33,17.0,1.0,3.0,10.0,1.0,1980.0,1.0,7.0,39873,Poselenie Shherbinka,4200000
19415,2014-06-06,31,30.0,3.0,1.0,3.0,1.0,2016.0,1.0,1.0,80791,Horoshevskoe,4983300
30152,2015-06-05,91,62.0,1.0,3.0,17.0,1.0,1979.0,4.0,10.0,123000,Kon'kovo,16000000
17120,2014-04-08,46,29.0,2.0,,14.0,5.0,1970.0,2.0,6.0,81980,Jaroslavskoe,6850000
13681,2014-01-13,41,25.0,4.0,,4.0,2.0,1963.0,2.0,5.0,132349,Novo-Peredelkino,4500000
10088,2013-08-27,37,23.0,1.0,3.0,14.0,5.0,1970.0,2.0,5.0,60315,Severnoe Medvedkovo,6250000
11573,2013-10-25,38,19.0,11.0,2.0,16.0,5.0,1982.0,1.0,9.0,61396,Otradnoe,6650000
25808,2014-12-04,46,29.0,4.0,2.0,9.0,1.0,1972.0,2.0,6.0,104410,Veshnjaki,6350000
23519,2014-10-13,40,23.0,6.0,3.0,17.0,1.0,2013.0,1.0,9.0,39873,Poselenie Shherbinka,3180200
29513,2015-04-30,60,29.0,3.0,3.0,3.0,5.0,2013.0,2.0,14.0,21819,Poselenie Desjonovskoe,7440750
28339,2015-03-13,38,19.0,12.0,3.0,17.0,1.0,1994.0,1.0,8.0,21155,Mitino,7200000
29600,2015-05-07,38,38.0,8.0,1.0,17.0,1.0,2016.0,1.0,0.0,17790,Poselenie Vnukovskoe,5458589
19797,2014-06-18,85,53.0,12.0,2.0,14.0,1.0,2004.0,3.0,13.0,221709,Krjukovo,12500000
24095,2014-10-29,86,67.0,1.0,2.0,9.0,1.0,1971.0,5.0,5.0,112221,Chertanovo Juzhnoe,10200000
17791,2014-04-23,42,20.0,10.0,2.0,12.0,1.0,1981.0,1.0,8.0,112804,Filevskij Park,1200000
12669,2013-12-02,64,64.0,14.0,1.0,17.0,4.0,2014.0,2.0,12.0,247469,Nekrasovka,5959680
16274,2014-03-20,37,19.0,14.0,2.0,16.0,1.0,1978.0,1.0,8.0,26943,Mar'ina Roshha,8550000
11880,2013-11-06,47,30.0,6.0,3.0,12.0,1.0,1975.0,2.0,6.0,86206,Bibirevo,7500000
11187,2013-10-11,50,31.0,15.0,2.0,16.0,2.0,1987.0,2.0,7.0,130396,Cheremushki,14500000
1405,2012-03-02,52,24.0,8.0,,,,,,,116742,Tverskoe,3400000
30375,2015-06-23,78,44.0,10.0,3.0,22.0,1.0,1998.0,3.0,9.0,105663,Juzhnoe Tushino,12500000
18714,2014-05-21,73,,7.0,1.0,20.0,1.0,2014.0,2.0,1.0,13890,Poselenie Sosenskoe,6330830
27822,2015-02-10,39,18.0,10.0,3.0,17.0,1.0,2013.0,1.0,9.0,247469,Nekrasovka,4649400
10350,2013-09-09,79,,2.0,,0.0,6.0,0.0,2.0,1.0,17790,Poselenie Vnukovskoe,7459537
21299,2014-08-05,37,15.0,4.0,3.0,21.0,4.0,2013.0,1.0,10.0,1716730,Birjulevo Vostochnoe,4845136
14033,2014-01-23,57,33.0,12.0,3.0,22.0,1.0,1994.0,2.0,10.0,165727,Mar'ino,10400000
6137,2013-03-01,55,34.0,6.0,,,,,,,116742,Tverskoe,17000000
18158,2014-05-06,38,19.0,16.0,2.0,16.0,1.0,1979.0,1.0,9.0,81980,Jaroslavskoe,5700000
27720,2015-02-04,51,30.0,10.0,2.0,17.0,1.0,1984.0,2.0,8.0,60315,Severnoe Medvedkovo,8800000
18657,2014-05-20,53,30.0,11.0,,12.0,1.0,1990.0,2.0,8.0,76156,Nagatino-Sadovniki,5000000
11402,2013-10-21,38,19.0,4.0,2.0,17.0,1.0,2006.0,1.0,7.0,102828,Kosino-Uhtomskoe,5050000
16574,2014-03-26,105,69.0,1.0,2.0,5.0,2.0,1958.0,4.0,8.0,166803,Shhukino,11200000
18177,2014-05-06,54,31.0,10.0,2.0,20.0,4.0,2008.0,2.0,11.0,100846,Dmitrovskoe,8800000
28932,2015-04-07,64,60.0,13.0,1.0,17.0,1.0,2015.0,2.0,10.0,247469,Nekrasovka,6124096
27679,2015-02-02,75,40.0,16.0,2.0,17.0,1.0,1972.0,3.0,7.0,111023,Ochakovo-Matveevskoe,13500000
24617,2014-11-12,51,51.0,4.0,1.0,5.0,1.0,0.0,1.0,0.0,5740,Poselenie Pervomajskoe,3843750
13160,2013-12-16,33,17.0,1.0,3.0,14.0,2.0,1975.0,1.0,7.0,178473,Pokrovskoe Streshnevo,6800000
20521,2014-07-02,46,,16.0,,24.0,1.0,,1.0,0.0,17790,Poselenie Vnukovskoe,5896770
17841,2014-04-24,42,18.0,13.0,2.0,23.0,1.0,2005.0,1.0,10.0,83369,Rjazanskij,7800000
10668,2013-09-23,58,58.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,53786,Severnoe Tushino,10921680
14699,2014-02-07,39,,1.0,,4.0,1.0,,1.0,1.0,2942,Poselenie Filimonkovskoe,2553615
10197,2013-08-30,39,37.0,8.0,1.0,17.0,1.0,2013.0,1.0,1.0,247469,Nekrasovka,4061390
10242,2013-09-03,52,51.0,14.0,1.0,17.0,1.0,2013.0,2.0,1.0,247469,Nekrasovka,5073100
10295,2013-09-05,38,19.0,9.0,4.0,22.0,1.0,1989.0,1.0,10.0,89971,Ljublino,7500000
11550,2013-10-24,123,,1.0,1.0,17.0,1.0,,3.0,1.0,17790,Poselenie Vnukovskoe,11013968
22880,2014-09-24,29,,5.0,,17.0,1.0,2014.0,1.0,1.0,116742,Tverskoe,2199436
23418,2014-10-09,54,27.0,5.0,3.0,16.0,1.0,1988.0,2.0,10.0,75377,Hamovniki,14700000
28312,2015-03-11,63,39.0,8.0,3.0,9.0,1.0,1971.0,3.0,8.0,104410,Veshnjaki,8500000
19083,2014-05-29,44,29.0,5.0,2.0,5.0,5.0,1960.0,2.0,5.0,85083,Sokolinaja Gora,5900000
13875,2014-01-18,53,32.0,10.0,3.0,14.0,1.0,1994.0,2.0,9.0,21155,Mitino,9400000
29159,2015-04-16,42,23.0,8.0,3.0,14.0,5.0,1969.0,2.0,6.0,27992,Juzhnoe Medvedkovo,8500000
24121,2014-10-29,68,40.0,5.0,3.0,9.0,2.0,1953.0,2.0,8.0,108171,Zamoskvorech'e,18000000
